lat,lng,price_per_sqm
33.57469611,130.31272194,143000.0
33.57991806,130.31302306,143000.0
33.57767111,130.24001694,110000.0
33.54949,130.30056,71400.0
33.56509111,130.29995,101000.0
33.58107389,130.31821611,173000.0
33.57612889,130.32616306,170000.0
33.57976602,130.32422714,300000.0
33.59255611,130.33214389,230000.0
33.58965194,130.31820194,163000.0
33.55508194,130.30019806,80300.0
33.56416806,130.31230306,86000.0
33.53524111,130.31917611,28600.0
33.58586,130.25385389,56000.0
33.57820694,130.29574611,44700.0
33.5763975,130.26729,168000.0
33.58275111,130.32384889,700000.0
33.5591,130.31181611,129000.0
33.58652194,130.31656611,238000.0
33.57273833,130.24706111,131000.0
33.5788725,130.25846194,330000.0
33.57738194,130.371135,415000.0
33.57132655,130.36425425,279000.0
33.56027611,130.37282611,130000.0
33.54741111,130.37354,101000.0
33.55496306,130.35446694,155000.0
33.54142194,130.38945111,113000.0
33.55547306,130.37462694,129000.0
33.55458611,130.363845,215000.0
33.54968806,130.35562194,123000.0
33.56088694,130.35932,203000.0
33.57376111,130.35909111,208000.0
33.56617,130.37063611,156000.0
33.53510806,130.377575,75000.0
33.53799111,130.38115389,105000.0
33.57298611,130.37035694,280000.0
33.55095,130.38406111,122000.0
33.54494972,130.36848,104000.0
33.57595306,130.37124694,625000.0
33.543035,130.38092,153000.0
33.58722167,130.35893944,521000.0
33.57231611,130.33728,252000.0
33.57535194,130.34762611,427000.0
33.5737358,130.32979725,201000.0
33.58312611,130.34156611,420000.0
33.58663611,130.34441111,368000.0
33.56242389,130.35515806,170000.0
33.56832,130.34215,204000.0
33.58317611,130.36359,525000.0
33.56197389,130.34956389,170000.0
33.55722306,130.337605,153000.0
33.54309111,130.34376694,122000.0
33.54393111,130.33693194,128000.0
33.53684111,130.34894389,86300.0
33.52307111,130.33776806,49100.0
33.535685,130.32410694,94900.0
33.55448806,130.32911389,174000.0
33.56369306,130.33685694,175000.0
33.54924,130.334945,168000.0
33.57908389,130.33921889,360000.0
33.56642194,130.33080389,171000.0
33.577535,130.36065194,353000.0
33.54816321,130.32867055,150000.0
33.57115889,130.35169694,210000.0
33.49712194,130.33423889,39300.0
33.57611306,130.34214806,350000.0
33.57948111,130.35064806,600000.0
33.586135,130.353045,494000.0
33.49988889,130.34241688,38100.0
33.53478482,130.34104442,101000.0
33.58551306,130.35906806,634000.0
33.57606611,130.35780111,388000.0
33.54164694,130.351855,97600.0
33.572745,130.34846694,219000.0
33.56909111,130.33112306,201000.0
33.56783306,130.35270806,182000.0
33.49320111,130.36246306,16000.0
33.56496111,130.34573389,180000.0
33.550585,130.34730389,183000.0
33.55217056,130.343965,166000.0
33.53458569,130.34554999,88900.0
33.55976944,130.33199306,143000.0
33.57465861,130.34070806,284000.0
33.54051669,130.32649793,103000.0
33.58305806,130.35915,1100000.0
33.58190306,130.35198111,898000.0
33.569875,130.35562806,385000.0
33.56707806,130.33987889,286000.0
33.54797306,130.34655194,253000.0
33.518195,130.33570306,66800.0
33.585555,130.36226806,1000000.0
33.57559389,130.35868806,485000.0
33.5816875,130.355045,725000.0
33.05962389,130.46522889,27800.0
33.08491389,130.45876111,16700.0
33.07143806,130.46626306,23300.0
33.04304306,130.45076306,22700.0
33.03692111,130.45971111,25200.0
33.05299306,130.46585389,24500.0
33.0415,130.44406889,27000.0
33.03357306,130.43923,31800.0
33.01768611,130.44210611,29900.0
33.00628389,130.47118694,13600.0
